,stock_identity,name,enquiry_date,enquiry_topic,enquiry_title,exchange
107,601608.SSE,中信重工,问询函,2020-03-13 20:10:04,关于对中信重工机械股份有限公司变更新能源装备制造产业化募集资金投资项目问询函,SSE
108,600856.SSE,ST中天,问询函,2020-03-13 17:20:41,关于长春中天能源股份有限公司的问询函,SSE
109,600289.SSE,*ST信通,问询函,2020-03-12 22:40:01,关于亿阳信通股份有限公司2019年度业绩预告更正相关事项的问询函,SSE
110,600677.SSE,*ST航通,问询函,2020-03-12 21:40:01,关于航天通信控股集团股份有限公司的问询函,SSE
111,603110.SSE,东方材料,问询函,2020-03-11 17:20:01,关于新东方新材料股份有限公司的问询函,SSE
112,600939.SSE,重庆建工,问询函,2020-03-10 20:30:01,关于重庆建工集团股份有限公司的问询函,SSE
113,600146.SSE,商赢环球,问询函,2020-03-09 19:10:01,关于对商赢环球股份有限公司有关非公开发行股票事项的问询函,SSE
114,603789.SSE,星光农机,问询函,2020-03-06 18:50:01,关于星光农机股份有限公司的问询函,SSE
115,600651.SSE,飞乐音响,重大资产重组预案审核意见函,2020-03-04 17:10:27,关于上海飞乐音响股份有限公司的重大资产重组预案审核意见函,SSE
116,600651.SSE,飞乐音响,重大资产重组预案审核意见函,2020-03-04 17:10:27,关于上海飞乐音响股份有限公司的重大资产重组预案审核意见函,SSE
117,600507.SSE,方大特钢,问询函,2020-02-27 23:20:02,关于方大特钢科技股份有限公司利润分配预案信息披露的问询函,SSE
118,688298.SSE,东方生物,问询函,2020-02-24 17:10:22,关于浙江东方基因生物制品股份有限公司的问询函,SSE
119,688005.SSE,容百科技,问询函,2020-02-17 19:30:01,关于宁波容百新能源科技股份有限公司的问询函,SSE
120,600248.SSE,延长化建,重大资产重组预案审核意见函,2020-02-10 17:50:01,关于陕西延长石油化建股份有限公司的重大资产重组预案审核意见函,SSE
121,600679.SSE,上海凤凰,重大资产重组预案审核意见函,2020-02-10 17:10:03,关于上海凤凰企业（集团）股份有限公司的重大资产重组预案审核意见函,SSE
122,600817.SSE,ST宏盛,重大资产重组预案审核意见函,2020-02-10 17:10:03,关于郑州德恒宏盛科技发展股份有限公司的重大资产重组预案审核意见函,SSE
123,600146.SSE,商赢环球,问询函,2020-02-10 17:10:06,关于商赢环球股份有限公司关联交易相关事项的问询函,SSE
124,600735.SSE,新华锦,问询函,2020-02-07 19:10:01,关于山东新华锦国际股份有限公司的问询函,SSE
125,600215.SSE,长春经开,重大资产重组预案审核意见函,2020-01-23 17:10:02,关于长春经开(集团)股份有限公司的重大资产重组预案审核意见函,SSE
126,603766.SSE,隆鑫通用,问询函,2020-01-23 17:10:05,关于隆鑫通用动力股份有限公司的问询函,SSE
127,600804.SSE,鹏博士,问询函,2020-01-22 21:20:01,关于鹏博士电信传媒集团股份有限公司的问询函,SSE
128,603959.SSE,百利科技,问询函,2020-01-22 20:00:02,关于湖南百利工程科技股份有限公司的问询函,SSE
129,600239.SSE,云南城投,问询函,2020-01-22 19:10:01,关于云南城投置业股份有限公司的问询函,SSE
130,603169.SSE,兰石重装,问询函,2020-01-22 18:30:01,关于兰州兰石重型装备股份有限公司的问询函,SSE
131,600458.SSE,时代新材,问询函,2020-01-22 18:20:01,关于对株洲时代新材料科技股份有限公司业绩预盈相关事项的问询函,SSE
132,600816.SSE,安信信托,问询函,2020-01-22 17:30:01,关于安信信托股份有限公司的问询函,SSE
133,600319.SSE,ST亚星,重大资产重组预案审核意见函,2020-01-21 22:40:01,关于潍坊亚星化学股份有限公司的重大资产重组预案审核意见函,SSE
134,600242.SSE,中昌数据,问询函,2020-01-21 20:30:01,关于中昌大数据股份有限公司的问询函,SSE
135,600671.SSE,天目药业,问询函,2020-01-21 20:00:01,关于杭州天目山药业股份有限公司的问询函,SSE
136,600151.SSE,航天机电,问询函,2020-01-21 19:20:01,关于对上海航天汽车机电股份有限公司业绩预亏相关事项的问询函,SSE
137,600290.SSE,ST华仪,问询函,2020-01-21 18:50:01,关于华仪电气股份有限公司的问询函,SSE
138,600359.SSE,新农开发,问询函,2020-01-21 18:20:01,关于新疆塔里木农业综合开发股份有限公司有关业绩预告事项的问询函,SSE
139,600677.SSE,航天通信,问询函,2020-01-21 17:10:02,关于对航天通信控股集团股份有限公司有关业绩事项的问询函,SSE
140,600601.SSE,方正科技,问询函,2020-01-21 17:10:02,关于对方正科技集团股份有限公司业绩预亏事项的问询函,SSE
141,600416.SSE,湘电股份,问询函,2020-01-20 23:00:01,关于对湘潭电机股份有限公司2019年年度业绩预亏事项的问询函,SSE
142,601777.SSE,力帆股份,问询函,2020-01-20 22:50:01,关于对力帆实业（集团）股份有限公司业绩预亏等事项的问询函,SSE
143,600856.SSE,ST中天,问询函,2020-01-20 21:30:01,关于长春中天能源股份有限公司的问询函,SSE
144,600687.SSE,*ST刚泰,问询函,2020-01-20 21:20:01,关于甘肃刚泰控股（集团）股份有限公司的问询函,SSE
145,600189.SSE,吉林森工,问询函,2020-01-20 20:50:02,关于吉林森林工业股份有限公司的问询函,SSE
146,603037.SSE,凯众股份,问询函,2020-01-20 20:50:02,关于上海凯众材料科技股份有限公司的问询函,SSE
147,601886.SSE,江河集团,问询函,2020-01-17 19:20:01,关于江河创建集团股份有限公司的问询函,SSE
148,600169.SSE,太原重工,问询函,2020-01-16 20:50:26,关于太原重工股份有限公司的问询函,SSE
149,603335.SSE,迪生力,问询函,2020-01-15 18:50:01,关于广东迪生力汽配股份有限公司对外投资设立控股子公司事项的问询函,SSE
150,603960.SSE,克来机电,重大资产重组预案审核意见函,2020-01-14 17:30:01,关于上海克来机电自动化工程股份有限公司的重大资产重组预案审核意见函,SSE
151,603778.SSE,乾景园林,问询函,2020-01-13 18:20:01,关于对北京乾景园林股份有限公司实际控制人协议转让公司部分股份事项的问询函,SSE
152,600818.SSE,中路股份,问询函,2020-01-09 18:30:02,关于中路股份有限公司出售相关资产事项的问询函,SSE
153,600568.SSE,中珠医疗,问询函,2020-01-09 18:30:02,关于中珠医疗控股股份有限公司的问询函,SSE
154,603578.SSE,三星新材,问询函,2020-01-07 19:00:01,关于浙江三星新材股份有限公司的问询函,SSE
155,603366.SSE,日出东方,问询函,2020-01-06 20:50:01,关于对日出东方控股股份有限公司委托理财到期无法收回等事项的问询函,SSE
156,603083.SSE,剑桥科技,问询函,2020-01-05 17:10:01,关于上海剑桥科技股份有限公司的问询函,SSE
157,601216.SSE,君正集团,问询函,2020-01-03 18:50:01,关于内蒙古君正能源化工集团股份有限公司的问询函,SSE
158,600828.SSE,茂业商业,问询函,2020-01-02 18:30:01,关于茂业商业股份有限公司的问询函,SSE
159,600146.SSE,商赢环球,问询函,2019-12-31 19:40:01,关于商赢环球股份有限公司资产处置及受赠相关事项的问询函,SSE
160,600966.SSE,博汇纸业,问询函,2019-12-31 17:10:20,关于对山东博汇纸业股份有限公司控制权变更事项的问询函,SSE
161,600246.SSE,万通地产,问询函,2019-12-31 17:10:20,关于北京万通地产股份有限公司的问询函,SSE
162,600515.SSE,海航基础,问询函,2019-12-30 22:00:01,关于海航基础设施投资集团股份有限公司的问询函,SSE
163,603555.SSE,贵人鸟,问询函,2019-12-30 21:40:01,关于贵人鸟股份有限公司的问询函,SSE
164,603335.SSE,迪生力,问询函,2019-12-30 21:00:01,关于广东迪生力汽配股份有限公司转让全资子公司部分股权事项的问询函,SSE
165,603356.SSE,华菱精工,问询函,2019-12-30 20:40:01,关于宣城市华菱精工科技股份有限公司的问询函,SSE
166,601028.SSE,玉龙股份,问询函,2019-12-26 18:50:01,关于江苏玉龙钢管股份有限公司债权转让相关事项的问询函,SSE
167,600677.SSE,航天通信,问询函,2019-12-25 23:20:02,关于航天通信控股集团股份有限公司对智慧海派担保履约有关事项的问询函,SSE
168,600067.SSE,冠城大通,问询函,2019-12-25 19:30:01,关于冠城大通股份有限公司的问询函,SSE
169,600671.SSE,天目药业,问询函,2019-12-24 22:30:02,关于杭州天目山药业股份有限公司的问询函,SSE
170,600393.SSE,粤泰股份,问询函,2019-12-23 22:30:01,关于广州粤泰集团股份有限公司关联交易事项的问询函,SSE
171,603766.SSE,隆鑫通用,问询函,2019-12-23 22:00:01,关于隆鑫通用动力股份有限公司的问询函,SSE
172,600818.SSE,中路股份,问询函,2019-12-23 20:50:02,关于中路股份有限公司出售资产事项的问询函,SSE
173,600291.SSE,西水股份,问询函,2019-12-23 20:50:02,关于内蒙古西水创业股份有限公司的问询函,SSE
174,603396.SSE,金辰股份,问询函,2019-12-23 19:40:01,关于营口金辰机械股份有限公司的问询函,SSE
175,603028.SSE,赛福天,问询函,2019-12-23 19:00:01,关于江苏赛福天钢索股份有限公司控股股东股权变更相关事项的问询函,SSE
176,600146.SSE,商赢环球,问询函,2019-12-23 00:00:01,关于商赢环球股份有限公司非现金资产业绩补偿相关事项的二次问询函,SSE
177,600146.SSE,商赢环球,问询函,2019-12-20 23:50:01,关于商赢环球股份有限公司业绩补偿相关事项的问询函,SSE
178,600882.SSE,妙可蓝多,问询函,2019-12-20 21:30:01,关于上海妙可蓝多食品科技股份有限公司的问询函,SSE
179,601991.SSE,大唐发电,问询函,2019-12-20 21:20:01,关于大唐国际发电股份有限公司的问询函,SSE
180,600189.SSE,吉林森工,问询函,2019-12-20 20:30:01,关于吉林森林工业股份有限公司的问询函,SSE
181,600651.SSE,飞乐音响,重大资产重组预案审核意见函,2019-12-20 19:10:01,关于上海飞乐音响股份有限公司的重大资产重组预案审核意见函,SSE
182,603063.SSE,禾望电气,问询函,2019-12-19 19:10:01,关于深圳市禾望电气股份有限公司的问询函,SSE
183,601700.SSE,风范股份,重大资产重组预案审核意见函,2019-12-19 19:00:01,关于常熟风范电力设备股份有限公司的重大资产重组预案审核意见函,SSE
184,600712.SSE,南宁百货,问询函,2019-12-18 17:50:01,关于南宁百货大楼股份有限公司股东权益变动事项的问询函,SSE
185,600556.SSE,ST慧球,问询函,2019-12-18 00:51:36,关于广西慧金科技股份有限公司的问询函,SSE
186,600614.SSE,*ST鹏起,问询函,2019-12-17 21:20:01,关于鹏起科技发展股份有限公司的问询函,SSE
187,603958.SSE,哈森股份,问询函,2019-12-17 20:10:01,关于哈森商贸（中国）股份有限公司的问询函,SSE
188,600584.SSE,长电科技,问询函,2019-12-17 20:00:01,关于江苏长电科技股份有限公司的问询函,SSE
189,600520.SSE,文一科技,问询函,2019-12-17 19:40:01,关于文一三佳科技股份有限公司的问询函,SSE
190,600679.SSE,上海凤凰,问询函,2019-12-17 19:10:01,关于上海凤凰企业（集团）股份有限公司的问询函,SSE
191,600634.SSE,*ST富控,问询函,2019-12-16 22:20:02,关于上海富控互动娱乐股份有限公司代偿债务和对外担保相关事项的问询函,SSE
192,601599.SSE,鹿港文化,问询函,2019-12-16 18:50:01,关于江苏鹿港文化股份有限公司收购资产事项的问询函,SSE
193,688005.SSE,容百科技,问询函,2019-12-15 17:10:01,关于宁波容百新能源科技股份有限公司的问询函,SSE
194,600807.SSE,ST天业,问询函,2019-12-13 20:20:01,关于山东天业恒基股份有限公司的问询函,SSE
195,600599.SSE,熊猫金控,问询函,2019-12-13 19:40:01,关于熊猫金控股份有限公司的问询函,SSE
196,603007.SSE,花王股份,问询函,2019-12-13 17:10:44,关于花王生态工程股份有限公司的问询函,SSE
197,600281.SSE,太化股份,重大资产重组预案审核意见函,2019-12-13 17:10:41,关于对太原化工股份有限公司重大资产重组暨关联交易报告书（草案）信息披露的问询函,SSE
198,600768.SSE,宁波富邦,重大资产重组预案审核意见函,2019-12-12 22:30:01,关于宁波富邦精业集团股份有限公司重大资产重组草案信息披露的问询函,SSE
199,600652.SSE,*ST游久,问询函,2019-12-12 19:30:01,关于上海游久游戏股份有限公司的问询函,SSE
200,600636.SSE,三爱富,重大资产重组预案审核意见函,2019-12-12 17:10:01,关于国新文化控股股份有限公司的重大资产重组预案审核意见函,SSE
201,600031.SSE,三一重工,问询函,2019-12-11 21:00:01,关于三一重工股份有限公司的问询函,SSE
202,600277.SSE,亿利洁能,重大资产重组预案审核意见函,2019-12-11 20:40:01,关于亿利洁能股份有限公司的重大资产重组预案审核意见函,SSE
203,600051.SSE,宁波联合,重大资产重组预案审核意见函,2019-12-11 20:30:01,关于宁波联合集团股份有限公司的重大资产重组预案审核意见函,SSE
204,600146.SSE,商赢环球,问询函,2019-12-11 19:30:01,关于对商赢环球股份有限公司业绩补偿承诺协议变更相关事项的二次问询函,SSE
205,600090.SSE,同济堂,问询函,2019-12-11 18:40:01,关于新疆同济堂健康产业股份有限公司的问询函,SSE
206,600267.SSE,海正药业,问询函,2019-12-10 22:30:01,关于浙江海正药业股份有限公司的问询函,SSE
207,600614.SSE,*ST鹏起,问询函,2019-12-10 20:50:01,关于鹏起科技发展股份有限公司的问询函,SSE
208,600892.SSE,大晟文化,问询函,2019-12-10 18:30:01,关于大晟时代文化投资股份有限公司的问询函,SSE
209,601226.SSE,华电重工,问询函,2019-12-09 20:20:01,关于华电重工股份有限公司的问询函,SSE
210,601127.SSE,小康股份,问询函,2019-12-09 19:20:01,关于对重庆小康工业集团股份有限公司关联交易事项的问询函,SSE
211,601718.SSE,际华集团,问询函,2019-12-09 18:50:01,关于际华集团股份有限公司转让子公司股权和债权暨关联交易事项的问询函,SSE
212,600811.SSE,东方集团,问询函,2019-12-09 18:40:01,关于东方集团股份有限公司的问询函,SSE
213,688007.SSE,光峰科技,问询函,2019-12-08 17:10:01,关于深圳光峰科技股份有限公司的问询函,SSE
214,600781.SSE,ST辅仁,问询函,2019-12-06 21:00:01,关于辅仁药业集团制药股份有限公司的问询函,SSE
215,600428.SSE,中远海特,问询函,2019-12-06 19:50:01,关于中远海运特种运输股份有限公司的问询函,SSE
216,600080.SSE,金花股份,问询函,2019-12-06 19:20:02,关于金花企业（集团）股份有限公司股东权益变动事项的问询函,SSE
217,603360.SSE,百傲化学,问询函,2019-12-06 19:20:02,关于对大连百傲化学股份有限公司对外投资暨关联交易事项的问询函,SSE
218,603396.SSE,金辰股份,问询函,2019-12-06 18:50:01,关于营口金辰机械股份有限公司的问询函,SSE
219,600372.SSE,中航电子,问询函,2019-12-06 18:20:01,关于对中航航空电子系统股份有限公司出售资产及终止募投项目的问询函,SSE
220,600595.SSE,*ST中孚,问询函,2019-12-05 21:10:01,关于河南中孚实业股份有限公司的问询函,SSE
221,600242.SSE,中昌数据,问询函,2019-12-05 21:00:01,关于中昌大数据股份有限公司的问询函,SSE
222,600198.SSE,大唐电信,重大资产重组预案审核意见函,2019-12-04 17:20:01,关于对大唐电信科技股份有限公司全资子公司增资之重大资产重组暨关联交易报告书（草案）的信息披露问询函,SSE
223,600506.SSE,香梨股份,问询函,2019-12-03 20:00:01,关于新疆库尔勒香梨股份有限公司关联交易的问询函,SSE
224,600692.SSE,亚通股份,问询函,2019-12-03 17:10:01,关于上海亚通股份有限公司的问询函,SSE
225,600890.SSE,中房股份,问询函,2019-12-02 17:40:01,关于对中房置业股份有限公司出售资产事项的问询函,SSE
226,600733.SSE,北汽蓝谷,问询函,2019-12-02 17:10:01,关于对北汽蓝谷新能源科技股份有限公司有关事项的问询函,SSE
227,600742.SSE,一汽富维,问询函,2019-12-02 17:10:01,关于对长春一汽富维汽车零部件股份有限公司实际控制人变更事项的问询函,SSE
228,600610.SSE,*ST毅达,问询函,2019-11-29 22:00:01,关于上海中毅达股份有限公司的问询函,SSE
229,600727.SSE,鲁北化工,重大资产重组预案审核意见函,2019-11-29 17:10:21,关于山东鲁北化工股份有限公司的重大资产重组预案信息披露的问询函,SSE
230,600093.SSE,易见股份,问询函,2019-11-27 21:40:01,关于易见供应链管理股份有限公司的问询函,SSE
231,600610.SSE,*ST毅达,问询函,2019-11-27 20:30:01,关于上海中毅达股份有限公司的问询函,SSE
232,600809.SSE,山西汾酒,问询函,2019-11-26 17:40:01,关于山西杏花村汾酒厂股份有限公司的问询函,SSE
233,600185.SSE,格力地产,问询函,2019-11-25 21:00:01,关于格力地产股份有限公司有关媒体报道事项的问询函,SSE
234,603022.SSE,新通联,问询函,2019-11-25 18:20:01,关于上海新通联包装股份有限公司的问询函,SSE
235,603123.SSE,翠微股份,重大资产重组预案审核意见函,2019-11-22 21:10:01,关于北京翠微大厦股份有限公司的重大资产重组预案审核意见函,SSE
236,600385.SSE,*ST金泰,重大资产重组预案审核意见函,2019-11-22 17:50:01,关于山东金泰集团股份有限公司的重大资产重组草案信息披露的问询函,SSE
237,600249.SSE,两面针,重大资产重组预案审核意见函,2019-11-22 17:40:01,关于柳州两面针股份有限公司的重大资产重组草案审核意见函,SSE
238,600146.SSE,商赢环球,问询函,2019-11-20 21:30:01,关于商赢环球股份有限公司的问询函,SSE
