,stockcode,extGSJC,cmsOpDate,extWTFL,docTitle,docURL
6,600316,洪都航空,2016-05-05 16:21:07,年报审核问询函,关于对江西洪都航空工业股份有限公司2015年年度报告的事后审核问询函,4119220.pdf
7,600875,东方电气,2016-05-26 17:12:10,年报审核问询函,关于对东方电气股份有限公司2015年年度报告的事后审核问询函,4120878.pdf
8,600446,金证股份,2016-05-05 16:20:43,年报审核问询函,关于对深圳金证科技股份有限公司2015年年度报告的事后审核问询函,4119219.pdf
9,600856,中天能源,2016-05-09 13:47:09,并购重组审核意见函,关于对长春中天能源股份有限公司重大资产重组暨关联交易报告书（草案）信息披露的问询函,4119224.pdf
10,600438,通威股份,2016-05-09 13:46:04,并购重组审核意见函,关于对通威股份有限公司发行股份购买资产并募集配套资金暨关联交易草案信息披露的问询函,4119223.pdf
11,600822,上海物贸,2016-05-18 17:48:39,并购重组审核意见函,关于上海物资贸易股份有限公司重大资产出售暨关联交易预案信息披露的问询函,4119222.pdf
12,600654,中安消,2016-04-26 09:29:49,年报审核问询函,关于对中安消股份有限公司2015年年度报告的事后审核问询函,4119218.pdf
13,601011,宝泰隆,2016-04-26 09:30:10,年报审核问询函,关于对七台河宝泰隆煤化工股份有限公司2015年年度报告的事后审核问询函,4119217.pdf
14,600895,张江高科,2016-04-25 09:30:11,年报审核问询函,关于对上海张江高科技园区开发股份有限公司2015年年度报告的事后审核问询函,4119216.pdf
15,600732,*ST新梅,2016-04-25 09:29:39,年报审核问询函,关于对上海新梅置业股份有限公司2015年年度报告的事后审核问询函,4119215.pdf
16,600122,宏图高科,2016-04-21 16:55:03,并购重组审核意见函,关于对江苏宏图高科技股份有限公司发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,4119211.pdf
17,600268,国电南自,2016-04-20 16:49:19,年报审核问询函,关于对国电南京自动化股份有限公司2015年年度报告的事后审核问询函,4119208.pdf
18,600303,曙光股份,2016-05-26 17:09:45,年报审核问询函,关于对辽宁曙光汽车集团股份有限公司2015年年度报告的事后审核问询函,4120872.pdf
19,600232,金鹰股份,2016-04-25 09:29:55,年报审核问询函,关于对浙江金鹰股份有限公司2015年年度报告的事后审核意见函,4119214.pdf
20,600120,浙江东方,2016-04-19 16:25:58,年报审核问询函,关于对浙江东方集团股份有限公司2015年年度报告的事后审核问询函,4119207.pdf
21,600876,洛阳玻璃,2016-04-20 16:49:51,年报审核问询函,关于对洛阳玻璃股份有限公司2015年年度报告的事后审核问询函,4119210.pdf
22,601608,中信重工,2016-04-19 16:25:13,年报审核问询函,关于对2015年中信重工机械股份有限公司年度报告的事后审核问询函,4119205.pdf
23,600598,北大荒,2016-04-19 16:25:40,年报审核问询函,关于对黑龙江北大荒农业股份有限公司2015年年度报告的事后审核意见函,4119206.pdf
24,600740,山西焦化,2016-04-21 16:54:43,并购重组审核意见函,关于对山西焦化股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易预案信息披露的问询函,4119212.pdf
25,600971,恒源煤电,2016-04-19 09:54:47,年报审核问询函,关于对安徽恒源煤电股份有限公司2015年度报告的事后审核问询函,4119203.pdf
26,600828,茂业商业,2016-04-21 16:54:23,并购重组审核意见函,关于对茂业商业股份有限公司重大资产购买报告书（草案）信息披露的问询函,4119213.pdf
27,600399,抚顺特钢,2016-04-20 16:49:36,年报审核问询函,关于对抚顺特殊钢股份有限公司2015年度报告的事后审核问询函,4119209.pdf
28,600765,中航重机,2016-04-15 13:17:29,年报审核问询函,关于对中航重机股份有限公司2015年年度报告的事后审核问询函,4119202.pdf
29,600728,佳都科技,2016-06-06 10:07:53,年报审核问询函,关于对佳都新太科技股份有限公司2015年年度报告的事后审核问询函,4124745.pdf
30,600986,科达股份,2016-04-14 10:05:22,年报审核问询函,关于对科达集团股份有限公司2015年年度报告的事后审核问询函,4119201.pdf
31,600561,江西长运,2016-04-14 10:05:57,年报审核问询函,关于对江西长运股份有限公司2015年年度报告的事后审核问询函,4119199.pdf
32,600777,新潮实业,2016-04-19 09:54:22,年报审核问询函,关于对烟台新潮实业股份有限公司2015年度报告的事后审核问询函,4119204.pdf
33,600502,安徽水利,2016-04-14 10:05:42,年报审核问询函,关于对安徽水利开发股份有限公司2015年年度报告的事后审核问询函,4119200.pdf
34,600763,通策医疗,2016-04-11 09:37:22,年报审核问询函,关于对通策医疗投资股份有限公司2015年年度报告的事后审核问询函,4119198.pdf
35,600728,佳都科技,2016-04-11 09:38:40,并购重组审核意见函,关于对佳都新太科技股份有限公司发行股份及支付现金购买资产并募集配套资金报告书(草案)信息披露的问询函,4119197.pdf
36,601388,怡球资源,2016-04-11 09:38:21,并购重组审核意见函,关于怡球金属资源再生（中国）股份有限公司重大资产购买暨关联交易报告书（草案）信息披露的问询函,4119196.pdf
37,600502,安徽水利,2016-04-11 09:38:03,并购重组审核意见函,关于对安徽水利开发股份有限公司吸收合并安徽建工集团有限公司并募集配套资金暨关联交易预案信息披露的问询函,4119195.pdf
38,600830,香溢融通,2016-04-07 15:33:00,年报审核问询函,关于对香溢融通控股集团股份有限公司2015年年度报告的事后审核问询函,4119192.pdf
39,600290,华仪电气,2016-04-07 15:33:06,年报审核问询函,关于对华仪电气股份有限公司2015年年度报告的事后审核问询函,4119191.pdf
40,600770,综艺股份,2016-04-11 09:37:44,并购重组审核意见函,关于对江苏综艺股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易预案信息披露的问询函,4119194.pdf
41,601633,长城汽车,2016-04-01 17:49:04,年报审核问询函,关于对长城汽车股份有限公司2015年年度报告的事后审核问询函,4119190.pdf
42,600890,中房股份,2016-04-01 16:55:08,并购重组审核意见函,关于对中房置业股份有限公司重大资产置换及发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,4119189.pdf
43,600803,新奥股份,2016-04-01 16:54:51,并购重组审核意见函,关于对新奥生态控股股份有限公司重大资产购买报告书信息披露的问询函,4119188.pdf
44,600233,大杨创世,2016-03-31 09:22:26,并购重组审核意见函,关于对大连大杨创世股份有限公司重大资产出售及发行股份购买资产并募集配套资金暨关联交易报告书信息披露的问询函,4119186.pdf
45,600168,武汉控股,2016-04-01 16:54:30,并购重组审核意见函,关于对武汉三镇实业控股股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易预案信息披露的问询函,4119187.pdf
46,600537,亿晶光电,2016-03-30 09:25:23,年报审核问询函,关于对2015年亿晶光电科技股份有限公司年度报告的事后审核问询函,4119185.pdf
47,600759,洲际油气,2016-03-28 14:21:36,并购重组审核意见函,洲际油气股份有限公司发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,4119183.pdf
48,600654,中安消,2016-03-28 14:09:14,并购重组审核意见函,关于对中安消股份有限公司重大资产购买暨关联交易预案信息披露的问询函,4119179.pdf
49,601678,滨化股份,2016-03-28 09:13:21,年报审核问询函,关于对滨化集团股份有限公司2015年年度报告的事后审核问询函,4119178.pdf
50,600721,*ST百花,2016-03-28 09:13:46,年报审核问询函,关于对新疆百花村股份有限公司2015年年度报告的事后审核问询函,4119177.pdf
51,600120,浙江东方,2016-03-28 14:11:12,并购重组审核意见函,关于对浙江东方集团股份有限公司发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,4119180.pdf
52,600749,西藏旅游,2016-03-28 14:10:04,并购重组审核意见函,关于对西藏旅游股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）信息披露的问询函,4119182.pdf
53,600749,西藏旅游,2016-03-24 09:47:52,年报审核问询函,关于对西藏旅游股份有限公司2015年年度报告的事后审核问询函,4119176.pdf
54,600529,山东药玻,2016-03-24 09:07:34,年报审核问询函,关于对山东省药用玻璃股份有限公司2015年年度报告的事后审核问询函,4119175.pdf
55,601996,丰林集团,2016-03-28 14:10:50,并购重组审核意见函,关于广西丰林木业集团股份有限公司发行股份购买资产暨关联交易预案信息披露的问询函,4119184.pdf
56,600379,宝光股份,2016-03-28 14:10:33,并购重组审核意见函,关于对陕西宝光真空电器股份有限公司重大资产购买及重大资出售暨关联交易预案信息披露的问询函,4119181.pdf
57,600990,四创电子,2016-03-18 16:30:23,并购重组审核意见函,关于对安徽四创电子股份有限公司发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,4119172.pdf
58,600829,人民同泰,2016-03-18 13:55:57,年报审核问询函,关于对哈药集团人民同泰医药股份有限公司2015年年度报告的事后审核问询函,4119171.pdf
59,600358,国旅联合,2016-03-14 16:12:11,年报审核问询函,关于对国旅联合股份有限公司2015年年度报告的事后审核问询函,4119166.pdf
60,600671,天目药业,2016-03-11 17:24:24,年报审核问询函,关于对杭州天目上药业股份有限公司2015年年度报告的事后审核问询函,4119165.pdf
61,600890,中房股份,2016-03-24 09:16:15,年报审核问询函,关于对中房置业股份有限公司2015年年度报告的事后审核问询函,4119163.pdf
62,600696,匹凸匹,2016-03-18 16:17:23,年报审核问询函,关于对匹凸匹金融信息服务（上海）股份有限公司2015年年度报告的事后审核问询函,4119162.pdf
63,600873,梅花生物,2016-03-11 17:26:20,年报审核问询函,关于对梅花生物科技集团股份有限公司2015年年度报告的事后审核问询函,4119161.pdf
64,600159,大龙地产,2016-03-11 17:26:46,年报审核问询函,关于对北京市大龙伟业房地产开发股份有限公司2015年年度报告的事后审核问询函,4119160.pdf
65,600074,保千里,2016-03-11 17:27:09,年报审核问询函,关于对2015年江苏保千里视像科技集团股份有限公司年度报告的事后审核意见函,4119159.pdf
66,600211,西藏药业,2016-03-14 16:44:42,并购重组审核意见函,关于对西藏诺迪康药业股份有限公司重大资产购买预案信息披露的问询函,4119169.pdf
67,600052,浙江广厦,2016-03-14 16:45:03,并购重组审核意见函,关于对浙江广厦股份有限公司重大资产重组预案信息披露的问询函,4119167.pdf
68,600538,国发股份,2016-03-14 16:44:34,并购重组审核意见函,关于对北海国发海洋生物产业股份有限公司发行股份购买资产预案信息披露的问询函,4119170.pdf
69,600226,升华拜克,2016-03-09 17:03:23,年报审核问询函,关于对浙江升华拜克生物股份有限公司2015年年度报告的事后审核问询函,4119158.pdf
70,600106,重庆路桥,2016-03-08 16:16:03,年报审核问询函,关于对2015年重庆路桥股份有限公司年度报告的事后审核意见函,4119157.pdf
